artist_name,album_name,song_name,song_popularity,song_duration_ms,song_danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_genre
Jesse Popp,Don't Even Worry About It,What's Your Secret?,20,180754,0.503,0.621,4,-11.525,1,0.941,0.871,0,0.796,0.555,84.707,4,comedy
Hva Snakker Du Om?;Anders Matthesen;Bossy Bo,Den Ka' Byttes V:O:L:01:00,Taxa,22,117506,0.592,0.77,5,-9.682,0,0.95,0.434,0,0.363,0.368,91.179,3,comedy
Tig Notaro,Boyish Girl Interrupted,Where's Tig?,21,52800,0.391,0.772,4,-9.442,1,0.935,0.842,6.98E-06,0.93,0.492,172.228,3,comedy
The Jerky Boys,The Jerky Boys,Frank's Leg Braces,21,207987,0.689,0.237,4,-13.088,0,0.96,0.973,0,0.174,0.595,67.802,3,comedy
Jon Reep,Ginger Beard Man,Public Privacy,19,107275,0.494,0.835,11,-13.21,0,0.933,0.867,0,0.783,0.106,85.6,4,comedy
"Joey ""CoCo"" Diaz",Sociably Unacceptable,The Bubble Guy,21,276335,0.671,0.712,2,-11.608,1,0.94,0.816,0,0.759,0.7,63.001,3,comedy
Bruce Bruce,Losin' It,Stupid Stuff,20,232866,0.396,0.618,6,-22.402,0,0.869,0.865,1.08E-06,0.749,0.0785,83.008,5,comedy
Bruce Bruce,Losin' It,Opening,21,53286,0.389,0.595,9,-15.284,0,0.673,0.76,2.92E-06,0.669,0.479,96.998,4,comedy
Jessi Campbell,Dry Bar Comedy Presents: Sharpest Knife on the Porch,Grandma,21,99116,0.523,0.608,10,-13.92,0,0.499,0.837,0,0.727,0.465,87.143,4,comedy
David Cross,"Oh, Come On",One Can Only Dream,21,342082,0.597,0.468,10,-17.324,1,0.934,0.433,0,0.371,0.627,86.006,4,comedy
Brad Williams,Fun Size,Ladies Give a Man a Pep Talk Before Sex,21,148565,0.692,0.445,11,-20.027,0,0.952,0.772,0,0.901,0.58,69.585,4,comedy
Tim Minchin,Ready For This ?,White Wine In The Sun,24,432218,0.402,0.248,5,-14.311,1,0.0326,0.886,0,0.685,0.188,80.065,1,comedy
David Cross,"Oh, Come On",My Very Extra Special Trump Fantasy,21,602225,0.625,0.531,10,-15.791,1,0.921,0.349,0,0.928,0.493,104.856,5,comedy
Brian Regan,Live from Radio City Music Hall,Presidential Stuff,20,50920,0.637,0.853,2,-7.628,1,0.929,0.93,0,0.872,0.119,133.537,4,comedy
David Cross,"Oh, Come On","But Not Really (Couples Colonic, Pt. 3)",21,260339,0.639,0.496,11,-17.006,1,0.898,0.471,0,0.725,0.391,109.44,3,comedy
Joe DeRosa,You Let Me Down,Please Stop Communicating,21,496201,0.627,0.815,6,-6.959,0,0.911,0.785,0,0.744,0.532,119.197,5,comedy
Chris Hardwick,Mandroid,Nerds Make the World Go 'Round,21,254613,0.602,0.973,1,-3.804,1,0.815,0.655,0,0.932,0.317,110.803,3,comedy
Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Dictaphone,21,297133,0.752,0.72,2,-7.989,1,0.141,0.236,5.45E-05,0.121,0.821,120.236,4,comedy
Kyle Kinane,Death of the Party,Bonus: at Budokan,20,323093,0.587,0.576,7,-7.497,0,0.944,0.846,0,0.227,0.621,64.938,4,comedy
George Lopez,"It's Not Me, It's You",White House Visit,20,521185,0.413,0.981,0,-6.18,1,0.833,0.852,2.10E-05,0.349,0.0377,113.893,5,comedy
Jason Allen,Known Alias,Destination Wedding / Ghost / Teaming Up With A Prostitute,20,146374,0.648,0.411,1,-15.597,1,0.925,0.808,0,0.697,0.746,139.042,4,comedy
Kathleen Madigan,Bothering Jesus,Last Call from Jail,21,194510,0.469,0.912,6,-7.161,0,0.733,0.779,0,0.86,0.309,135.928,3,comedy
Kathleen Madigan,Gone Madigan,"Gay Marriage, Polygamy, 40's",21,213079,0.668,0.775,2,-5.386,1,0.807,0.847,0,0.744,0.492,84.915,1,comedy
Kathleen Madigan,Gone Madigan,"Web MD, Uso Tour",21,343476,0.632,0.828,6,-5.469,0,0.896,0.841,0,0.925,0.514,135.96,4,comedy
Kevin Bloody Wilson,My Australian Roots,Double Decker Dog,21,266026,0.694,0.409,0,-11.648,1,0.0717,0.507,0,0.0774,0.617,136.241,4,comedy
George Lopez,Right Now Right Now,Chicano Dudes,20,140800,0.46,0.871,3,-12.789,1,0.938,0.743,0,0.917,0.27,112.527,4,comedy
Jon Lajoie,The League (Original Soundtrack),Eskimo Brothers,27,169315,0.785,0.567,7,-5.054,1,0.0921,0.0209,1.42E-06,0.09,0.552,80.04,4,comedy
Lil Dicky;T-Pain,Professional Rapper,Personality (feat. T Pain),47,258836,0.768,0.709,5,-4.87,0,0.196,0.227,0,0.504,0.824,95.972,4,comedy
Tom Papa,"Calm, Cool, and Collected",Why Kids,19,114240,0.469,0.86,9,-9.292,1,0.855,0.825,0,0.767,0.528,129.325,4,comedy
Michael Loftus,You've Changed,Clean out Your Room,20,230813,0.592,0.662,0,-15.396,1,0.919,0.804,0,0.947,0.277,109.298,3,comedy
Clinton Jackson,Do You See the Ducks Now,The Make-up Girl,19,105626,0.449,0.977,1,-6.057,1,0.719,0.791,0,0.427,0.177,119.938,1,comedy
Micky Flanagan,Back In the Game,Day Alone,20,534353,0.491,0.862,4,-15.805,1,0.919,0.806,0,0.462,0.138,130.247,3,comedy
Iliza Shlesinger,War Paint,Shave the Big Toe,21,276323,0.637,0.921,11,-5.366,1,0.932,0.801,0,0.961,0.548,87.522,3,comedy
Todd Glass,Todd Glass Talks About Stuff,Shamwow,19,233880,0.465,0.919,1,-2.302,0,0.649,0.847,0,0.853,0.748,78.252,3,comedy
Gary Gulman,The Great Depresh,You Came!,20,169061,0.48,0.501,5,-15.058,1,0.94,0.877,0,0.589,0.289,83.927,4,comedy
Jay Mohr,American Treasure,Tracy Morgan at the Improv,19,167068,0.564,0.494,2,-12.62,1,0.96,0.846,0,0.682,0.523,61.442,3,comedy
Josh Johnson,# (Hashtag),Sitting and Thinking,20,169396,0.56,0.829,2,-9.802,1,0.928,0.86,0,0.897,0.401,92.403,4,comedy
Gary Gulman,The Great Depresh,Ketamine,20,86161,0.618,0.446,2,-14.131,1,0.941,0.895,0,0.716,0.907,102.394,4,comedy
Tom Papa,Human Mule,Time for a Girlfriend,20,133955,0.649,0.682,4,-13.391,0,0.952,0.643,0,0.536,0.252,117.074,1,comedy
Erikka Innes,Smells Like Nerd Spirit,Mom's Pot Plants,20,66640,0.644,0.434,5,-17.439,0,0.944,0.776,0,0.819,0.745,101.529,3,comedy
Jay Mohr,Happy. And A Lot.,Similar Hates,19,220303,0.555,0.51,9,-18.472,1,0.948,0.82,0,0.375,0.379,82.584,4,comedy
Al Madrigal,Live from D.C.,Put Your Hand Together - Live,20,123106,0.56,0.818,1,-10.339,1,0.947,0.806,0,0.84,0.72,74.005,3,comedy
Todd Glass,Todd Glass Talks About Stuff,Late Night Tv,19,266800,0.561,0.925,2,-3.088,1,0.843,0.849,0,0.782,0.44,124.693,3,comedy
Martin Lawrence,Doin' Time: Uncut,Cheaters,19,302293,0.567,0.366,9,-23.235,1,0.955,0.602,0,0.68,0.238,98.578,4,comedy
Big Jay Oakerson,Live at Webster Hall,A Lesson for the Ladies,20,271083,0.537,0.853,9,-12.132,1,0.948,0.931,0,0.57,0.203,66.743,3,comedy
Jim Florentine,Terrorizing Telemarketers 7,3 Questions,20,225903,0.611,0.461,0,-12.288,1,0.948,0.989,0,0.587,0.688,61.963,3,comedy
Myq Kaplan,Meat Robot,Jesus and Grandmothers,19,236880,0.45,0.878,6,-5.07,1,0.927,0.88,0,0.945,0.511,80.633,5,comedy
Gary Gulman,The Great Depresh,Mother,20,70481,0.505,0.785,4,-12.045,0,0.955,0.891,0,0.528,0.3,88.446,4,comedy
Gary Gulman,In This Economy?,Recession-Busters,19,290613,0.551,0.927,1,-4.633,1,0.884,0.784,0,0.825,0.234,134.63,3,comedy
D.L. Hughley,Clear,Guns,19,144298,0.571,0.918,7,-8.381,1,0.913,0.77,0,0.794,0.147,126.638,5,comedy
Martin Lawrence,Doin' Time: Uncut,Viagra,19,284123,0.644,0.366,6,-23.275,1,0.955,0.606,0,0.973,0.213,78.071,4,comedy
Hva Snakker Du Om?;Anders Matthesen;Bossy Bo,Den Ka' Byttes V:O:L:01:00,Ludo,21,144200,0.721,0.47,0,-9.787,1,0.946,0.568,0,0.515,0.623,121.94,3,comedy
Jay Mohr,Happy. And A Lot.,House Hunters International,19,211669,0.631,0.487,2,-18.346,1,0.954,0.829,0,0.145,0.289,62.403,3,comedy
Dov Davidoff,The Point Is,"Therapist, 'I Love You', And Thanksgiving",19,296813,0.667,0.749,6,-5.757,1,0.922,0.737,0,0.755,0.596,115.856,4,comedy
Shane Mauss,Mating Season,Evolutionary Competition,19,298986,0.56,0.714,5,-8.29,0,0.944,0.877,0,0.862,0.435,71.519,4,comedy
Erikka Innes,Sex With Nerds,Circle Jerk,22,67371,0.636,0.477,10,-8.175,0,0.92,0.735,0,0.526,0.682,162.483,1,comedy
Wyatt Cenac,Brooklyn,Charity Mail for Married Wingmen,19,397147,0.604,0.533,4,-10.846,1,0.92,0.847,0,0.806,0.757,87.479,3,comedy
Todd Barry,From Heaven,"Nurse's T-Shirt, Kid's T-Shirt",20,78333,0.48,0.758,3,-14.047,0,0.952,0.921,0,0.829,0.813,177.513,1,comedy
Aunty Donna;Demi Lardner,The Album,Best Day of My Life,21,161300,0.938,0.532,11,-8.802,0,0.188,0.00373,5.19E-06,0.618,0.628,115.044,4,comedy
Louis Katz,If These Balls Could Talk,Weird Sex Moves,20,104760,0.502,0.895,11,-4.932,1,0.731,0.884,0,0.94,0.556,122.856,3,comedy
George Lopez,America's Mexican,Ftp,20,292000,0.348,0.977,6,-7.28,1,0.941,0.898,0.000337,0.905,0.056,84.081,3,comedy
Steve Hofstetter,Cure for the Cable Guy,The Reason I Recorded This Album,20,64693,0.634,0.411,8,-14.215,1,0.942,0.713,0,0.674,0.587,94.288,3,comedy
Robert Schimmel,Life Since Then,The Avn Awards,19,319293,0.512,0.554,1,-18.061,1,0.952,0.89,2.16E-06,0.51,0.311,93.091,3,comedy
Christopher Titus,Norman Rockwell is Bleeding,Fist Fight,20,165066,0.534,0.619,1,-15.233,1,0.942,0.618,0,0.7,0.137,171.384,3,comedy
Christian Finnegan,Two for Flinching,How Is This My Fault?,19,329626,0.512,0.68,1,-9.712,1,0.958,0.82,0,0.868,0.474,172.38,3,comedy
Goldie Lookin Chain,Fear of a Welsh Planet,I Got a Van,22,185826,0.805,0.696,5,-9.554,0,0.134,0.0266,2.72E-06,0.102,0.691,110.644,4,comedy
Christopher Titus,Angry Pursuit of Happiness,Arm the Children,20,812378,0.601,0.85,6,-7.233,0,0.957,0.93,0,0.703,0.27,83.546,4,comedy
Big Jay Oakerson,I Promised Myself I Wouldnt Ask,Earn Your Creams,20,188212,0.349,0.89,9,-9.574,1,0.847,0.856,2.26E-06,0.812,0.582,82.455,4,comedy
Larry The Cable Guy,Remain Seated,Bus Rides & Roller Coasters,20,192603,0.543,0.746,8,-12.087,1,0.959,0.713,0,0.338,0.296,86.382,3,comedy
Kevin Bloody Wilson;Jenny Talia,Rides Again,The Note,21,257959,0.719,0.626,7,-8.417,1,0.0412,0.6,1.45E-06,0.328,0.553,128.128,4,comedy
Eugene Mirman,An Evening of Comedy in a Fake Underground Laboratory,Christian Mingle and My Childhood Notebook,20,374506,0.555,0.927,1,-5.424,1,0.907,0.765,0,0.799,0.395,80.742,3,comedy
Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Dickin's Cider,21,211653,0.734,0.711,9,-6.285,1,0.114,0.637,0,0.146,0.711,99.969,4,comedy
Kevin Bloody Wilson,My Australian Roots,The Great Roberto,21,305040,0.657,0.47,0,-15.099,1,0.205,0.306,0,0.127,0.79,125.145,4,comedy
Kevin Bloody Wilson,Wrong! Wrong! Wrong!,I Think I've Outlived Me Cock!,21,252680,0.771,0.739,9,-5.617,1,0.0716,0.537,0,0.108,0.687,130.024,4,comedy
Ron White,Truckstop Comedy,Gay Rights,20,827146,0.595,0.576,4,-14.405,1,0.908,0.926,0,0.68,0.417,110.17,4,comedy
George Lopez,Team Leader,Jack In the Box,20,305040,0.444,0.738,4,-16.423,1,0.882,0.874,0.000395,0.845,0.208,108.345,3,comedy
Dan + Shay;Justin Bieber,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",78,167693,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,4,country
Luke Bryan,Country USA,Country On,0,236455,0.52,0.751,5,-5.064,1,0.0551,0.171,7.40E-06,0.0624,0.519,156.044,4,country
Thomas Rhett,Mientras hago aromaterapia,Die A Happy Man,1,228320,0.59,0.389,2,-9.245,1,0.0387,0.411,1.48E-06,0.117,0.389,166.055,4,country
Zach Bryan,New Country,Something in the Orange,3,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Easy Country,Something in the Orange,4,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Relaxing Pop,Something in the Orange,4,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,It's You - Fresh Hits,Something in the Orange,2,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Beautiful Trending Hits 2022,Something in the Orange,2,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,rainy day indie,Something in the Orange,1,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Luke Bryan,Tailgate Country,Country Girl (Shake It For Me),2,225560,0.644,0.904,2,-4.532,1,0.0464,0.0295,0,0.0834,0.672,105.969,4,country
Zach Bryan,I'm Blue - Hits of 2022,Something in the Orange,1,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Hideaway - New Boots,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Thomas Rhett,Sad Country Songs,Slow Down Summer,8,216764,0.464,0.755,4,-5.707,1,0.0354,0.00838,0,0.0989,0.449,155.973,4,country
Zach Bryan,Give You Love - Cozy Hits,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Hits Hits Hits,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Florida Georgia Line,Sad Country Songs,Stay,2,200426,0.493,0.931,1,-2.99,1,0.041,0.0838,0,0.172,0.556,141.979,4,country
Zach Bryan,Country Car Hits,Oklahoma Smokeshow,3,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Zach Bryan,Oklahoma Smokeshow - Breakout Country,Something in the Orange,1,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Hideaway - New Boots,Oklahoma Smokeshow,5,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Thomas Rhett;HARDY,Tailgate Country,Put It On Ice,0,184800,0.554,0.757,0,-4.298,1,0.0355,0.0101,0,0.0604,0.629,75.049,4,country
Zach Bryan,rainy day indie,November Air,2,243709,0.429,0.197,3,-9.798,1,0.032,0.774,3.02E-06,0.146,0.197,128.49,4,country
Zach Bryan,Cozy Country,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Thomas Rhett;Danielle Bradbery,Sad Country Songs,Playing With Fire,3,206706,0.477,0.697,11,-4.348,1,0.0301,0.031,0,0.111,0.486,150.048,3,country
Zach Bryan,Your Perfect Soundtrack,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Country Road Songs,Oklahoma Smokeshow,0,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Zach Bryan,Oklahoma Smokeshow - Breakout Country,Oklahoma Smokeshow,0,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Zach Bryan,Laidback Country,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Florida Georgia Line,Country USA,I Love My Country,0,185466,0.525,0.94,4,-3.546,1,0.065,0.0283,0,0.236,0.636,140.093,4,country
Zach Bryan,Single Saturday Night - Country Songs,Something in the Orange,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3,country
Zach Bryan,Never Leave - Country Magic,Oklahoma Smokeshow,1,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Luke Bryan,Country Christmas Greatest Hits,Run Run Rudolph,2,172733,0.606,0.972,9,-4.872,1,0.0459,0.0217,0.000161,0.338,0.856,151.049,4,country
Creedence Clearwater Revival,Rock Workout 2023,Have You Ever Seen The Rain,1,160133,0.741,0.697,0,-7.03,1,0.0277,0.0665,2.35E-05,0.133,0.774,116.109,4,country
Zach Bryan,Burn Burn Burn - Hot Country Hits,"Burn, Burn, Burn",0,268856,0.508,0.296,3,-10.513,1,0.0755,0.897,5.00E-05,0.11,0.134,82.532,4,country
Zach Bryan,New Country Hits,Oklahoma Smokeshow,0,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,country
Creedence Clearwater Revival,REGNIG DAG,Have You Ever Seen The Rain,1,159693,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16E-05,0.119,0.811,116.115,4,country
Luke Bryan,Artsy & Colourful,Rain Is A Good Thing,0,176160,0.622,0.931,11,-4.66,0,0.0507,0.106,2.45E-06,0.328,0.521,108.051,4,country
Luke Bryan,Christmas Country Songs 2022,Run Run Rudolph,0,174360,0.611,0.972,9,-4.845,1,0.0464,0.0253,0.000111,0.28,0.871,150.992,4,country
Zach Bryan,Good Times Country,If She Wants a Cowboy,3,192293,0.553,0.823,7,-3.194,1,0.0689,0.0201,0,0.111,0.552,133.781,4,country
Florida Georgia Line,Tailgate Country,Sun Daze,0,185400,0.484,0.944,4,-3.652,1,0.0413,0.0901,0,0.471,0.839,170.064,4,country
Creedence Clearwater Revival,Best 70s Rock Tunes,Hello Mary Lou,2,134440,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,country
Zach Bryan,Finest Country,Heavy Eyes,0,190780,0.471,0.912,5,-3.032,1,0.0724,0.032,0,0.343,0.613,139.667,4,country
Creedence Clearwater Revival,Twisted Halloween Hits,I Put A Spell On You,0,271786,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,country
Creedence Clearwater Revival,Pumpkin Patch Hits,I Put A Spell On You,0,271786,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,country
Creedence Clearwater Revival,Fishing Music,Bad Moon Rising,1,141600,0.508,0.769,2,-5.973,1,0.0326,0.0577,6.10E-06,0.063,0.939,178.95,4,country
Creedence Clearwater Revival,Halloween Scary Party,I Put A Spell On You,0,270360,0.437,0.742,4,-7.062,0,0.0291,0.00651,0.037,0.112,0.688,102.186,4,country
Creedence Clearwater Revival,Christmas time but not Christmas songs 2022,Fortunate Son,0,140773,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,4,country
Creedence Clearwater Revival,60s Christmas Party,Bad Moon Rising,0,141600,0.508,0.769,2,-5.973,1,0.0326,0.0577,6.10E-06,0.063,0.939,178.95,4,country
Creedence Clearwater Revival,Anthems for Witches 2022,Bad Moon Rising - Remastered 1985,0,139279,0.621,0.85,2,-4.203,1,0.0311,0.0221,1.52E-06,0.0581,0.923,89.497,4,country
Zach Bryan,Single Saturday Night - Country Songs,Heading South,0,210304,0.617,0.378,4,-7.108,1,0.0662,0.808,2.33E-05,0.179,0.345,98.299,4,country
Creedence Clearwater Revival,Spooky Scary Season,Bad Moon Rising - Remastered 1985,0,139279,0.621,0.85,2,-4.203,1,0.0311,0.0221,1.52E-06,0.0581,0.923,89.497,4,country
Dan + Shay;Justin Bieber,Good Things,"10,000 Hours (with Justin Bieber)",70,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,country
Dan + Shay;Justin Bieber,Music for Rainy Days,"10,000 Hours",0,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,country
Thomas Rhett,Country USA,Country Again,0,221240,0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,4,country
Dan + Shay,New Country Hits,You,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Dan + Shay;Justin Bieber,Cozy Country,"10,000 Hours",0,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,country
Dan + Shay,Relaxing Pop,Glad You Exist,1,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,country
Dan + Shay,All That Really Matters - Just Hits,You,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Dan + Shay,20s Love Songs,Glad You Exist,1,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,country
Dan + Shay,Good Times Country,Alone Together,0,171440,0.541,0.871,1,-4.741,1,0.122,0.00527,0,0.0867,0.666,179.973,4,country
Dan + Shay,New Country,You,1,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Dan + Shay,Single Saturday Night - Country Songs,Glad You Exist,0,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,country
Dan + Shay,Burn Burn Burn - Hot Country Hits,You,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Dan + Shay;Justin Bieber,Give You Love - Cozy Hits,"10,000 Hours",0,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,country
Dan + Shay;Justin Bieber,Easy Country,"10,000 Hours",0,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,country
Dan + Shay,Chillin' It - Mellow Day Country,Nothin' Like You,0,186253,0.586,0.704,4,-4.772,1,0.0307,0.15,0,0.067,0.442,84.982,4,country
Dan + Shay,Never Leave - Country Magic,You,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Jordan Davis;Luke Bryan,Autumn Vibe,Buy Dirt,0,167480,0.586,0.559,4,-6.725,1,0.05,0.639,0,0.0872,0.437,177.945,4,country
Dan + Shay,Oklahoma Smokeshow - Breakout Country,You,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,country
Dan + Shay,Happy Country Christmas,Officially Christmas,0,178386,0.655,0.677,6,-4.278,1,0.0326,0.146,0,0.131,0.62,127.041,4,country
Dan + Shay;Mushroom People,Am I Ready - Pop Night Out,Tequila - Mushroom People Remix,0,197817,0.545,0.713,8,-6.944,0,0.0543,0.0187,0,0.0775,0.476,189.985,4,country
Shania Twain,Los Clásicos del Pop 90s,You're Still The One,3,212560,0.558,0.54,3,-7.2,1,0.0305,0.501,0,0.252,0.654,133.774,4,country
Jon Pardi,Mientras hago aromaterapia,Heartache On The Dance Floor,0,205200,0.596,0.833,9,-4.308,1,0.0474,0.0563,0,0.0866,0.618,115.997,4,country
Shania Twain,Los Clásicos del Pop 90s,Man! I Feel Like A Woman!,3,233000,0.654,0.889,10,-3.058,1,0.0513,0.64,0,0.297,0.73,125.018,4,country
Shania Twain,Coffee Break,You're Still The One,0,212560,0.558,0.54,3,-7.2,1,0.0305,0.501,0,0.252,0.654,133.774,4,country
Shania Twain,90's Music Grandi Successi,You're Still The One,0,212560,0.558,0.54,3,-7.2,1,0.0305,0.501,0,0.252,0.654,133.774,4,country
Cody Johnson,New Country,Human,2,221520,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79E-05,0.11,0.274,84.08,4,country
Cody Johnson,Hideaway - New Boots,Human,0,221520,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79E-05,0.11,0.274,84.08,4,country
Shania Twain,Sunny Mornings,I'm Gonna Getcha Good - Green Version,0,269400,0.724,0.789,1,-4.813,1,0.0302,0.0441,0,0.0612,0.945,124.013,4,country
Cody Johnson,Easy Country,Fenceposts,0,177040,0.455,0.628,7,-6.253,1,0.0272,0.31,1.85E-06,0.223,0.402,160,4,country
Cody Johnson,Country Christmas Time,Hat Made of Mistletoe,1,156346,0.598,0.943,2,-3.964,1,0.0347,0.0933,0,0.331,0.801,117.906,4,country
Cody Johnson,Country Holiday,Hat Made of Mistletoe,0,156346,0.598,0.943,2,-3.964,1,0.0347,0.0933,0,0.331,0.801,117.906,4,country
Jon Pardi,Country USA,Dirt On My Boots,0,201893,0.683,0.796,11,-4.179,1,0.0284,0.112,0,0.197,0.533,90.031,4,country
Jordan Davis,Mientras hago aromaterapia,Singles You Up,0,182693,0.634,0.903,7,-3.588,1,0.0323,0.0465,0,0.255,0.559,100.083,4,country
Jon Pardi,Tailgate Country,Fill 'Er Up,0,168512,0.652,0.746,9,-5.325,1,0.0286,0.0142,0,0.272,0.876,135.063,4,country
Cody Johnson,Oklahoma Smokeshow - Breakout Country,Human,0,221520,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79E-05,0.11,0.274,84.08,4,country
Jon Pardi,Tailgate Country,Dirt On My Boots,0,201893,0.683,0.796,11,-4.179,1,0.0284,0.112,0,0.197,0.533,90.031,4,country
Shania Twain,Tailgate Country,Man! I Feel Like A Woman!,0,233000,0.654,0.889,10,-3.058,1,0.0513,0.64,0,0.297,0.73,125.018,4,country
Cody Johnson,Chillin' It - Mellow Day Country,Driveway,0,167213,0.486,0.565,6,-6.553,1,0.0336,0.27,0,0.109,0.269,129.961,3,country
Cody Johnson,Finest Country,Stronger,0,194760,0.453,0.7,1,-4.741,1,0.038,0.131,0,0.186,0.447,164.173,3,country
Cody Johnson,Cozy Country,Fenceposts,0,177040,0.455,0.628,7,-6.253,1,0.0272,0.31,1.85E-06,0.223,0.402,160,4,country
Cody Johnson;Clara Johnson;Brandi Johnson;Cori Johnson,Happy Country Christmas,Silent Night,0,218826,0.442,0.131,7,-10.49,1,0.028,0.687,0,0.127,0.277,76.991,3,country
