song_name,song_popularity,song_duration_ms,song_danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Emotions,61,171226,0.466,0.416,5,-8.249,1,0.026,0.742,5.04E-06,0.249,0.516,98.78,3
The Barracuda,46,148466,0.539,0.97,0,-4.54,0,0.0633,0.00395,0.0188,0.333,0.877,145.493,4
Marguerita,29,162026,0.475,0.403,2,-14.768,1,0.0361,0.66,3.59E-05,0.177,0.555,166.897,3
It's Now or Never,57,194600,0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,4
Dry Martini - Remastered 2022,31,245720,0.634,0.71,0,-6.972,1,0.0271,0.224,0.000213,0.132,0.487,123.912,3
親友 (セルフカバー) - Remastered 2022,31,211346,0.469,0.499,5,-9.552,1,0.0342,0.603,0,0.179,0.217,139.704,4
アンジェリーナ - Remastered 2022,32,236653,0.647,0.729,1,-8.323,0,0.0239,0.055,0.00248,0.201,0.848,109.937,4
(Ghost) Riders In The Sky,50,148493,0.577,0.619,0,-9.022,1,0.0323,0.697,0.445,0.318,0.537,126.242,4
And I Love You So,56,219066,0.485,0.332,8,-13.288,1,0.0257,0.129,0.0668,0.0687,0.39,81.741,4
If I Can Dream - Live from the '68 Comeback Special,65,200057,0.346,0.62,7,-9.247,1,0.0432,0.0822,0.00393,0.599,0.391,93.932,3
棕櫚の影に - Live at 日本武道館'03 - Remastered 2022,32,368386,0.511,0.617,5,-12.154,1,0.0406,0.0219,0.000366,0.99,0.495,107.321,4
Twilight Time - Single Version,60,168293,0.455,0.361,9,-12.562,1,0.0473,0.747,0,0.238,0.285,115.854,3
GIVE IT TO ME - Live,33,226533,0.241,0.966,11,-4.513,1,0.0772,0.0191,0.00298,0.688,0.47,165.004,4
古いラヴ・レター (セルフカバー) - Remastered 2022,31,216280,0.513,0.436,7,-10.931,1,0.03,0.33,1.30E-05,0.313,0.43,89.314,4
白い影 - Remastered 2022,31,246493,0.635,0.495,2,-11.321,1,0.0234,0.000228,0.00047,0.241,0.332,100.033,4
Sweet Caroline - Live,56,162560,0.401,0.488,11,-12.607,1,0.0534,0.537,5.77E-05,0.828,0.621,147.132,4
More Than I Can Say,49,149973,0.578,0.295,1,-10.379,1,0.0294,0.792,0,0.109,0.603,101.171,4
LIAR GIRL,33,251626,0.564,0.837,4,-4.734,1,0.0296,0.00457,1.26E-05,0.0709,0.261,147.788,4
"(Ummmm, Oh Yeah) Dearest",56,113066,0.548,0.493,1,-11.052,1,0.0282,0.577,0.0195,0.13,0.568,115.24,4
Venus,33,142200,0.57,0.547,10,-9.11,1,0.0283,0.669,2.01E-05,0.0849,0.714,115.146,4
"LONDON GAME - FROM ""GIGS"" CASE OF BOOWY",33,204533,0.39,0.986,2,-3.322,1,0.0661,0.0296,0.0556,0.701,0.238,95.274,4
Break It To Me Gently,59,164000,0.539,0.26,0,-10.414,0,0.0268,0.588,0,0.134,0.492,92.032,3
"You've Lost That Loving Feeling - Live at The International Hotel, Las Vegas",61,264293,0.409,0.292,7,-13.276,1,0.0271,0.476,3.92E-05,0.61,0.342,78.395,4
トラベリン・バス - Live at 横浜スタジアム'95 - Remastered 2022,31,249906,0.493,0.943,5,-6.579,1,0.101,0.000409,0.1,0.923,0.274,140.2,4
Love Letters In The Sand - Single Version,55,134560,0.571,0.196,3,-13.216,1,0.0278,0.811,0,0.142,0.555,88.728,4
"TEENAGE EMOTION - FROM ""GIGS"" CASE OF BOOWY",33,236440,0.429,0.981,7,-3.174,1,0.0599,0.00213,0.000732,0.513,0.395,95.544,4
INSTANT LOVE - Live,33,240360,0.259,0.994,9,-3.837,0,0.14,0.00864,0.207,0.989,0.173,106.906,4
THIS IS A SONG FOR COCA-COLA - Remastered 2022,30,193325,0.629,0.532,1,-9.978,0,0.0362,0.288,8.19E-05,0.31,0.446,77.211,4
あ、やるときゃやらなきゃだめなのよ。,32,239920,0.63,0.898,10,-3.463,1,0.0573,0.332,0.000131,0.44,0.83,110.04,4
ホンキー・トンキー・クレイジー,32,214920,0.557,0.871,11,-6.297,0,0.104,0.0212,6.66E-05,0.289,0.91,204.944,4
It's Only Make Believe,34,146706,0.419,0.382,9,-13.438,1,0.0322,0.32,0,0.106,0.462,84.185,4
Why Do I Love You So - 1960 #42 Billboard chart hit,51,127106,0.385,0.257,8,-11.282,0,0.0315,0.892,3.35E-06,0.117,0.617,152.872,4
Buddy I Got You,31,125426,0.438,0.863,5,-4.236,1,0.0463,0.715,0,0.153,0.96,187.791,4
DANCING IN THE PLEASURE LAND,33,271626,0.634,0.975,6,-5.433,0,0.057,0.0081,0.0764,0.21,0.77,140.299,4
Mambo,31,162746,0.733,0.916,10,-4.65,1,0.0649,0.592,0,0.383,0.936,116.006,4
Blame it in me,31,203624,0.63,0.861,1,-4.893,1,0.0362,0.438,0,0.055,0.812,120.029,4
So long baby goodbye,31,213916,0.641,0.82,11,-5.686,0,0.0916,0.0778,3.22E-06,0.101,0.961,180.024,4
Blue Suede Shoes,58,134445,0.548,0.673,4,-7.318,0,0.0364,0.448,8.53E-05,0.342,0.965,168.891,4
"Return to Sender - From ""Girls! Girls! Girls!""",61,126693,0.845,0.563,8,-9.488,1,0.0439,0.628,0,0.0614,0.969,130.335,4
Chrome Heart,30,216433,0.66,0.638,9,-9.219,0,0.0428,0.693,2.57E-05,0.139,0.289,109.986,4
Charity,31,164653,0.599,0.812,0,-5.359,1,0.0315,0.26,0,0.227,0.852,108.94,4
Bad Loving,31,210659,0.592,0.933,6,-5.276,1,0.0391,0.00223,5.94E-06,0.482,0.899,82.052,4
Shakin' All Over,32,141000,0.767,0.626,9,-8.408,1,0.036,0.188,1.03E-05,0.327,0.715,125.237,4
Popotitos (Bonie Moroni),34,170800,0.588,0.512,4,-12.253,1,0.0302,0.739,3.02E-05,0.227,0.92,140.257,4
(Dance with the) Guitar Man,1,160093,0.688,0.925,9,-6.69,1,0.0395,0.732,0.00131,0.136,0.932,137.193,4
Anclado A Ti,31,172586,0.512,0.954,0,-3.671,1,0.105,0.0183,0.0121,0.609,0.607,110.121,4
Gato Rebelde,31,156213,0.503,0.982,9,-3.297,1,0.109,0.00317,9.82E-06,0.347,0.632,101.461,4
This Is What You Get,30,160143,0.554,0.948,0,-4.804,1,0.0431,0.295,0.000995,0.131,0.398,81.478,4
Little Bitty Pretty One,32,148373,0.803,0.467,10,-10.171,0,0.0752,0.789,0.28,0.0565,0.935,85.731,4
Purple People Eater Meets the Witch Doctor,0,132000,0.725,0.951,3,-0.131,0,0.279,0.784,0.0721,0.279,0.969,79.314,4
Runaway,62,137306,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49E-05,0.172,0.729,78.552,4
Are You Lonesome Tonight?,53,186506,0.421,0.201,0,-12.399,1,0.0436,0.917,0.000436,0.116,0.188,129.689,5
Suspicious Minds (Film Edit),59,377586,0.284,0.801,7,-9.981,1,0.0639,0.000687,0.00326,0.888,0.521,136.943,4
You've Lost That Lovin' Feelin',59,225426,0.366,0.317,1,-13.976,1,0.027,0.541,0,0.0865,0.398,94.108,4
Merry Christmas Everyone,63,220160,0.534,0.904,9,-3.315,1,0.0369,0.129,0,0.128,0.96,202.899,4
THE BORDER - Remastered 2022,29,262891,0.673,0.563,4,-10.616,0,0.0254,0.41,0.000191,0.173,0.889,104.461,4
No Particular Place To Go,62,163000,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,4
SCHOOL OUT,32,150602,0.526,0.919,9,-4.677,1,0.183,0.0705,3.10E-05,0.0287,0.96,94.892,4
Bridge Over Troubled Water,59,275333,0.21,0.236,0,-14.48,1,0.0278,0.86,0.00182,0.713,0.196,82.833,4
It's Now or Never,55,193906,0.633,0.365,4,-14.94,1,0.0403,0.428,0.00378,0.569,0.743,126.266,4
Unchained Melody,51,158133,0.54,0.158,7,-17.694,1,0.0335,0.704,0.000482,0.096,0.303,122.286,3
Tequila,55,135026,0.6,0.528,10,-16.601,1,0.0385,0.752,0.685,0.0493,0.971,174.095,4
Jailhouse Rock,57,155333,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03E-06,0.0688,0.895,166.903,4
Devoted to You,55,141040,0.587,0.34,3,-9.387,1,0.0256,0.834,0,0.0955,0.526,90.523,4
Venus,31,144493,0.573,0.356,10,-18.849,1,0.0321,0.854,0.627,0.159,0.87,114.845,4
止まらないHa~Ha - Remastered 2022,30,236106,0.581,0.95,11,-7.426,0,0.0401,0.0613,0.000146,0.226,0.833,137.404,4
Speedy Gonzales,52,153093,0.589,0.447,11,-12.912,1,0.0748,0.821,0,0.0999,0.789,146.845,4
MASS AGE,32,192006,0.654,0.9,9,-4.053,1,0.117,0.0335,0.6,0.274,0.879,121.82,4
DREAMIN' - Live,31,233773,0.296,0.983,0,-4.822,1,0.0598,0.0432,0.00213,0.408,0.456,177.613,4
Calendar Girl,53,159693,0.703,0.649,8,-7.727,0,0.0312,0.397,0,0.209,0.862,122.719,4
Los Amantes,29,212571,0.473,0.747,11,-6.369,1,0.0353,0.413,0.000102,0.369,0.418,104.839,4
Sway,54,140333,0.659,0.814,4,-5.364,0,0.036,0.603,0,0.559,0.937,122.962,4
O Bom,31,163373,0.684,0.789,9,-8.984,1,0.065,0.31,2.31E-06,0.0708,0.923,141.895,4
季節が君だけを変える,31,280160,0.516,0.861,9,-4.944,1,0.0359,0.0478,0,0.308,0.517,189.457,4
黒く塗りつぶせ - Live at 日本武道館'98 - Remastered 2022,29,251200,0.58,0.946,10,-7.321,1,0.0578,0.000598,0.109,0.42,0.707,129.88,4
Kentucky Rain,60,195720,0.411,0.374,0,-14.028,1,0.0282,0.427,1.01E-05,0.154,0.558,105.265,4
"Hello Mary Lou, Goodbye Heart - Remastered",56,138546,0.602,0.633,9,-9.756,1,0.0314,0.502,0,0.0614,0.931,98.995,4
"Good Golly, Miss Molly",61,129132,0.563,0.741,7,-11.947,1,0.0486,0.602,0.00251,0.325,0.967,164.15,4
Roll Over Beethoven,60,144600,0.715,0.797,3,-10.154,1,0.193,0.837,0,0.209,0.841,92.739,4
The Twist,62,155040,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69E-06,0.178,0.852,156.892,4
That's All Right,59,115280,0.655,0.405,2,-9.825,1,0.036,0.808,1.33E-06,0.116,0.696,105.272,4
Ford - 56,30,171716,0.392,0.794,7,-7.081,1,0.125,0.194,0,0.15,0.836,183.93,4
Sundsvalls Öl,30,177259,0.773,0.794,7,-4.472,1,0.0379,0.255,0,0.264,0.954,120.039,4
Kentucky Rain,29,198200,0.432,0.444,0,-8.914,1,0.0333,0.567,2.51E-06,0.107,0.546,105.868,4
Caught in a Storm,30,219586,0.51,0.909,4,-5.397,1,0.0594,0.202,0,0.355,0.828,154.606,4
Hey Jude,56,271573,0.333,0.338,3,-15.48,1,0.0278,0.783,0.000116,0.11,0.627,78.662,4
Jackson,29,185933,0.572,0.863,5,-5.265,0,0.0465,0.00487,0.000243,0.248,0.811,141.999,4
Another Day,30,166453,0.494,0.865,0,-5.215,0,0.0495,0.229,0,0.0495,0.909,184.986,4
Honey Bee,29,128466,0.577,0.826,11,-5.812,1,0.042,0.213,0,0.114,0.941,127.255,4
That's How Much I Love You,29,164453,0.553,0.946,4,-3.817,1,0.0815,0.0208,0.000144,0.0713,0.889,89.786,4
Love Me Like I Love You,29,188520,0.409,0.941,7,-6.225,1,0.11,0.139,0,0.0808,0.669,174.182,4
Kill You,29,159973,0.359,0.949,9,-5.479,0,0.186,0.136,0,0.364,0.452,135.739,4
I Saw Elvis,29,201160,0.529,0.911,0,-3.737,1,0.0506,0.202,0,0.118,0.907,151.67,4
It Hurts,30,152866,0.595,0.849,4,-2.917,1,0.0455,0.0953,1.16E-05,0.198,0.926,113.682,4
Send Me the Pillow That You Dream On (Alternate Take),32,173973,0.411,0.314,2,-9.257,1,0.0276,0.751,4.76E-06,0.42,0.447,108.84,4
Good Life,29,178386,0.511,0.769,0,-4.888,1,0.035,0.0168,2.10E-05,0.352,0.64,147.326,4
Quiero Ser Libre - I Want to be Free (Remasterizado),31,151400,0.477,0.496,4,-9.028,1,0.0304,0.641,0,0.179,0.639,95.067,3
Love Never Dies,29,153373,0.606,0.701,0,-4.752,1,0.0266,0.238,0,0.128,0.771,101.09,4
Rock Nena Linda (Rock Pretty Baby),31,107533,0.525,0.641,4,-6.825,1,0.0793,0.572,0,0.253,0.919,95.273,4
Let The Four Winds Blow - Remastered 2002,32,138693,0.588,0.494,10,-10.687,1,0.0525,0.535,0.0155,0.0942,0.964,91.964,4
Unchained Melody,61,216266,0.361,0.219,0,-16.553,1,0.0285,0.563,0,0.558,0.26,98.532,3
Rockin' Robin,62,160080,0.541,0.608,7,-13.083,1,0.106,0.298,0,0.234,0.938,171.992,4
More - Remastered 2004,58,145933,0.498,0.484,5,-8.74,0,0.0315,0.481,0,0.243,0.691,152.498,4
Will You Love Me Tomorrow,64,160864,0.527,0.308,0,-11.809,1,0.0284,0.551,4.25E-05,0.0921,0.514,136.297,4
More - 2001 Digital Remaster,55,145240,0.518,0.52,8,-9.128,1,0.0362,0.726,0,0.233,0.682,152.791,4
Runaround Sue,67,171600,0.364,0.607,2,-9.791,1,0.125,0.451,0,0.251,0.598,79.987,4
エカクシャナ (ケモブレインの言葉),28,234280,0.466,0.831,9,-4.402,1,0.0496,0.00499,0.000577,0.214,0.608,185.176,4
Trouble / Guitar Man - Live from the '68 Comeback Special,58,206373,0.435,0.828,0,-8.764,1,0.101,0.31,4.07E-05,0.667,0.743,116.141,4
ミス・ミステリー・レディ(Visual Vision),30,237786,0.672,0.908,9,-5.771,0,0.0827,0.0555,1.04E-06,0.269,0.419,117.692,4
You Mean Everything to Me,52,157866,0.374,0.429,0,-7.801,0,0.0279,0.523,0,0.134,0.679,71.519,4
Then He Kissed Me,55,158853,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33E-05,0.207,0.626,135.917,4
A Little Less Conversation,59,132013,0.584,0.802,2,-8.03,1,0.0784,0.149,0,0.0683,0.835,114.172,4
Why,30,157718,0.408,0.213,5,-14.843,1,0.0295,0.869,0,0.101,0.643,94.608,4
Rocket to the Moon,28,214400,0.489,0.793,11,-8.472,0,0.0457,0.000253,0.000926,0.144,0.607,94.992,4
Stuck on You,54,139640,0.647,0.513,7,-12.372,1,0.0421,0.758,8.64E-06,0.108,0.955,131.641,4
Blueberry Hill,61,147880,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,3
CLOUDY HEART,31,269053,0.635,0.875,11,-6.818,0,0.0723,0.0247,0.00836,0.0794,0.541,157.251,4
Are You Lonesome Tonight,53,187026,0.355,0.0922,7,-17.747,1,0.0515,0.918,0.000702,0.106,0.191,65.952,3
Rubberneckin',59,133813,0.623,0.613,10,-10.099,1,0.0698,0.231,0,0.12,0.918,144.334,4
Enemiga,28,103607,0.397,0.491,0,-6.727,1,0.0338,0.212,8.46E-05,0.111,0.663,160.141,4
LONGER THAN FOREVER,31,248573,0.58,0.859,7,-5.848,1,0.0315,0.00911,1.85E-06,0.282,0.811,157.684,4
Meet You At The Moon,27,167173,0.335,0.292,5,-12.004,1,0.0314,0.774,2.37E-06,0.176,0.315,178.374,3
The Sign,29,174760,0.577,0.895,7,-2.842,0,0.0334,0.00793,0.000204,0.311,0.927,109.992,4
Made To Love,28,205213,0.447,0.808,2,-5.061,1,0.0377,0.0484,2.78E-05,0.524,0.539,136.96,4
They Never Know,29,162500,0.644,0.716,7,-4.747,1,0.0444,0.474,4.01E-06,0.109,0.934,80.065,4
Believe,29,215320,0.463,0.9,1,-3.037,1,0.0419,0.416,0.000176,0.294,0.898,80.052,4
Let's Think About Living,29,124800,0.613,0.636,2,-13.398,1,0.0713,0.717,0,0.446,0.962,96.762,4
Mördar-Anders,29,117506,0.711,0.811,7,-6.507,1,0.0318,0.653,5.65E-06,0.219,0.973,120.025,4
Only the Lonely,61,145533,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,4
West Virginia White Boy,28,91509,0.351,0.538,7,-8.681,1,0.0505,0.775,0.0761,0.182,0.924,162.914,4
I Don't Wanna Worry,28,185320,0.55,0.845,7,-4.695,1,0.0491,0.086,1.88E-06,0.0592,0.667,150.925,4
Vårt Liv I Repris,28,161186,0.441,0.884,4,-2.988,1,0.0383,0.778,0.000508,0.088,0.873,170.758,4
Marie Marie,30,125906,0.412,0.81,7,-10.655,1,0.0725,0.0363,1.10E-05,0.104,0.966,174.362,4
Turtle Dove,29,122653,0.498,0.929,7,-6.131,1,0.0421,0.297,0.0754,0.202,0.971,164.385,4
I Can't Believe It,29,252453,0.575,0.663,9,-5.375,1,0.0276,0.366,0,0.344,0.563,126.604,4
Ready to Go,29,133986,0.362,0.901,4,-5.504,0,0.103,0.175,0,0.0408,0.695,201.41,4
Sea Song,29,131160,0.36,0.883,0,-5.96,1,0.0585,0.0122,2.04E-05,0.0556,0.784,159.547,4
Honey Bee,29,128466,0.577,0.826,11,-5.812,1,0.042,0.213,0,0.114,0.941,127.255,4
Red Cadillac And A Black Moustache,29,138973,0.653,0.437,2,-16.212,1,0.034,0.572,0.000141,0.247,0.772,77.806,4
Dear Whoever,28,153720,0.364,0.397,0,-7.28,1,0.0332,0.556,0,0.122,0.307,184.721,3
The Coolest Cat,28,174066,0.646,0.909,7,-3.308,1,0.04,0.182,0.000436,0.17,0.837,104.429,4
I'm Ready,32,123133,0.652,0.934,5,-3.89,1,0.0497,0.629,0.000377,0.327,0.971,85.845,4
Volvo Är Ingenting O Ha,29,135426,0.451,0.743,9,-6.69,1,0.0489,0.743,0,0.0889,0.964,200.25,4
Rollin' with Sonny,28,238746,0.41,0.879,0,-3.972,1,0.0424,0.48,0,0.0523,0.85,174.969,4
Going Wild,29,170720,0.379,0.87,4,-4.394,0,0.0642,0.0583,0,0.0905,0.638,183.782,4
Lobo Feroz,29,177453,0.452,0.923,11,-4.04,0,0.0796,0.0225,0,0.117,0.711,96.103,4
Brand New Philosophy,28,155742,0.477,0.884,9,-5.078,1,0.0536,0.147,0,0.101,0.964,168.16,4
Like This,29,189640,0.676,0.832,4,-3.565,1,0.0312,0.212,4.16E-05,0.38,0.962,134.971,4
The Hateful and the Faithful,29,189000,0.622,0.793,5,-9.784,0,0.0398,0.00898,0.00165,0.106,0.79,105.045,4
Wake up Little Susie,61,123520,0.709,0.62,2,-9.382,1,0.034,0.318,0,0.0426,0.936,93.723,4
You Never Can Tell,46,161453,0.581,0.687,7,-14.152,1,0.15,0.694,7.05E-05,0.305,0.892,157.291,4
(You're The) Devil In Disguise,56,140680,0.483,0.579,5,-13.923,1,0.116,0.481,0.00141,0.242,0.891,122.527,4
I'll Never Fall In Love Again,56,224680,0.295,0.374,2,-11.457,1,0.0293,0.836,0.385,0.137,0.293,145.302,3
I'll Remember You,53,165053,0.468,0.298,4,-15.661,1,0.0286,0.845,0.044,0.249,0.36,78.127,4
Another Sleepless Night,50,131266,0.58,0.306,5,-9.484,1,0.0296,0.73,0,0.157,0.72,79.978,4
I'm Sorry,56,161546,0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,3
T字路,28,204866,0.599,0.83,0,-5.147,1,0.048,0.35,2.74E-06,0.648,0.607,114.997,4
Venus in Blue Jeans,55,143826,0.497,0.762,1,-4.462,1,0.038,0.354,5.89E-05,0.278,0.727,111.534,4
逃亡者 - Remastered 2022,27,225360,0.716,0.591,9,-9.802,1,0.0317,0.0439,3.02E-05,0.0683,0.833,128.997,4
ドバイ,28,229881,0.633,0.821,8,-9.115,1,0.0524,0.138,0,0.193,0.916,120.024,4
Always On My Mind - Rehearsal,55,264680,0.502,0.463,7,-13.144,1,0.0434,0.726,0.00965,0.238,0.394,92.279,4
Don't Be Cruel,57,122866,0.68,0.675,2,-7.998,1,0.191,0.772,0,0.069,0.805,84.967,4
Let It Rock - Single Version,56,102800,0.632,0.716,10,-12.387,0,0.0646,0.581,2.48E-05,0.181,0.935,164.851,4
That'll Be The Day,62,150133,0.536,0.637,2,-7.774,1,0.0343,0.467,0,0.0838,0.798,115.24,4
Blue Christmas,59,129173,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4
Venus,29,143493,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76E-05,0.131,0.745,115.184,4
Don't Cry Daddy,57,167746,0.44,0.196,2,-17.375,1,0.0272,0.804,8.95E-06,0.179,0.333,85.776,4
B・E・L・I・E・V・E,29,259560,0.484,0.588,9,-10.397,1,0.0317,0.0661,0.00765,0.0418,0.693,209.143,4
Where No One Stands Alone (with Lisa Marie Presley),54,220106,0.345,0.291,0,-8.748,1,0.0278,0.641,0.0399,0.151,0.299,136.751,3
DON'T ASK ME,30,203093,0.612,0.949,0,-5.071,1,0.0589,0.00635,1.17E-05,0.401,0.512,140.055,4
In Dreams,57,169160,0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,4
Splish Splash,59,131719,0.645,0.943,0,-1.526,1,0.0393,0.385,0,0.37,0.965,147.768,4
Umbrella,27,187533,0.644,0.879,10,-3.716,1,0.0458,0.447,1.27E-06,0.127,0.926,106.056,4
Las Rosas,28,191150,0.547,0.735,1,-5.676,1,0.0322,0.114,0.0297,0.106,0.546,113.136,4
Da Doo Ron Ron (When He Walked Me Home),59,140120,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42E-05,0.141,0.613,148.835,4
Rua Augusta,28,150200,0.539,0.83,7,-7.918,1,0.032,0.174,0,0.338,0.961,174.279,4
スタイナー(Introduction)~逃亡者 - Remastered 2022,27,268693,0.66,0.566,9,-9.266,1,0.0387,0.0832,0.000606,0.065,0.484,128.955,4
Don't Be Cruel,58,122893,0.697,0.55,2,-11.496,1,0.179,0.856,3.44E-05,0.0907,0.844,84.802,4
Raggarbil,27,161726,0.462,0.851,9,-2.771,1,0.0346,0.000962,0.000724,0.277,0.701,149.937,4
"See You Later, Alligator",54,166840,0.663,0.758,10,-10.07,0,0.0571,0.272,0,0.319,0.814,157.198,4
NO. NEW YORK - Michael Zimmerling Mix,29,255840,0.526,0.825,4,-5.648,1,0.0363,0.0188,0.00166,0.239,0.816,166.281,4
Nathalie,27,169845,0.626,0.96,4,-4.708,1,0.029,0.00994,5.35E-06,0.311,0.915,102.504,4
Vill & Vill Inte,27,172960,0.466,0.6,5,-5.088,1,0.0369,0.596,0,0.238,0.787,163.524,4
Rock Around the Clock,55,132101,0.523,0.511,2,-11.653,1,0.138,0.572,0.454,0.103,0.778,182.144,4
Why Should I Care,27,209880,0.558,0.898,7,-5.725,1,0.06,0.0687,5.76E-05,0.365,0.873,152.5,4
Crazy for You,28,151853,0.317,0.823,7,-5.224,0,0.0473,0.0666,0,0.131,0.77,172.732,4
Night Train to Memphis,27,297984,0.651,0.839,11,-4.2,1,0.031,0.129,0,0.115,0.869,103.006,4
Zip Zap Zoe,28,144226,0.625,0.896,6,-4.483,0,0.115,0.0338,0.000297,0.272,0.535,109.892,4
Crazy Legs,28,131398,0.471,0.618,2,-10.299,1,0.04,0.538,0,0.331,0.769,169.514,4
Wake Me Up Before You Go Go,28,199786,0.461,0.836,9,-4.066,1,0.0766,0.602,0,0.0904,0.947,175.923,4
Bye Bye Love,59,142906,0.547,0.523,9,-9.176,1,0.0572,0.724,0,0.103,0.89,169.598,4
Big Little Baby,28,151640,0.501,0.975,7,-6.804,1,0.0824,0.0059,0.0116,0.391,0.36,116.764,4
Restless Heart,28,177213,0.599,0.821,9,-4.007,1,0.0328,0.318,0,0.243,0.903,133.557,4
So Can't You See,28,191160,0.39,0.908,1,-3.517,0,0.0456,0.0264,0,0.314,0.832,175.802,4
Slow Down,27,189893,0.596,0.894,5,-6.457,1,0.0429,0.0661,3.99E-05,0.184,0.966,160.011,4
For a Minute or Two,28,147026,0.763,0.472,7,-8.232,1,0.0429,0.5,0,0.263,0.583,125.339,4
La Chica Rockabilly,28,115293,0.363,0.971,9,-4.495,1,0.161,0.0368,0,0.063,0.677,185.945,4
Like A Rocket,28,163826,0.462,0.942,7,-3.165,1,0.034,8.32E-05,6.19E-06,0.881,0.672,103.974,4
Louisiana Man (with Session Intro),2,237933,0.604,0.584,9,-11.631,0,0.339,0.733,0.00955,0.232,0.859,148.087,4
Heart and Soul,0,129453,0.577,0.68,4,-7.362,1,0.0313,0.501,0,0.212,0.913,125.069,4
Suspicious Minds,60,272360,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18E-05,0.131,0.609,115.21,4
Dream Lover,59,150706,0.526,0.774,5,-1.692,1,0.0459,0.715,0,0.437,0.715,131.715,4
In the Garden,51,190786,0.314,0.122,7,-16.931,1,0.0289,0.975,0.0065,0.108,0.119,73.104,3
Little Darlin',59,129333,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,4
Hurt,57,127453,0.607,0.479,2,-10.492,1,0.0273,0.894,0.668,0.182,0.587,111.368,3
Never Be Anyone Else But You - Remastered,50,136266,0.577,0.45,0,-10.327,1,0.0352,0.127,7.28E-05,0.138,0.711,141.703,3
夕だち,27,188975,0.69,0.778,8,-9.722,0,0.067,0.297,7.39E-05,0.122,0.93,93.959,4
紫のハイウェイ,27,155306,0.289,0.924,8,-3.97,1,0.0858,4.52E-05,0,0.194,0.654,82.24,4
Sugar Moon - Single Version,47,115200,0.463,0.0924,10,-16.966,1,0.0278,0.957,0.00508,0.135,0.333,70.343,4
DOWN TOWN SHUFFLE,28,210000,0.658,0.945,5,-5.457,1,0.038,0.0163,0,0.154,0.903,124.647,4
IMAGE DOWN,28,181845,0.718,0.967,9,-4.186,1,0.0508,0.0934,0,0.107,0.796,92.6,4
Dream Lover - 2006 Remaster,55,151253,0.526,0.608,5,-6.855,1,0.0468,0.703,0,0.438,0.723,131.851,4
"You're Sixteen, You're Beautiful (And You're Mine)",51,119026,0.431,0.352,2,-11.673,1,0.0313,0.816,0,0.066,0.693,76.412,4
Heartbreak Hotel,58,127560,0.696,0.21,4,-11.922,1,0.067,0.84,1.62E-06,0.107,0.717,93.543,4
RUNAWAY TRAIN,28,201400,0.621,0.958,2,-6.018,1,0.0411,0.00995,0.00161,0.0833,0.797,74.937,4
All Shook Up,58,117360,0.688,0.468,10,-12.503,1,0.15,0.89,0.000134,0.177,0.946,74.832,4
